(291828.0, -73.95, -0.36)
(291852.0, -73.95, -0.36)
(291876.0, -73.95, -0.36)
(291900.0, -73.95, -0.36)
(291924.0, -73.95, -0.36)
(291948.0, -73.95, -0.36)
(291972.1, -73.95, -0.36)
(291996.0, -73.94, -0.36)
(292020.0, -73.94, -0.36)
(292044.0, -73.94, -0.36)
(292068.0, -73.95, -0.36)
(292092.0, -73.95, -0.37)
(292116.0, -73.94, -0.37)
(292140.0, -73.95, -0.37)
(292164.1, -73.95, -0.36)
(292188.0, -73.94, -0.36)
(292212.0, -73.94, -0.36)
(292236.0, -73.95, -0.36)
(292260.0, -73.94, -0.36)
(292284.0, -73.94, -0.36)
(292308.0, -73.95, -0.36)
(292332.0, -73.94, -0.36)
(292356.1, -73.94, -0.36)
(292380.0, -73.94, -0.36)
(292404.0, -73.95, -0.36)
(292428.0, -73.95, -0.36)
(292452.0, -73.95, -0.36)
(292476.0, -73.95, -0.36)
(292500.0, -73.95, -0.36)
(292524.0, -73.95, -0.36)
(292548.1, -73.95, -0.36)
(292572.0, -73.95, -0.36)
(292596.0, -73.95, -0.36)
(292620.0, -73.95, -0.37)
(292644.0, -73.95, -0.37)
(292660.0, -73.95, -0.37)
(292684.0, -73.94, -0.37)
(292708.0, -73.94, -0.36)
(292732.0, -73.94, -0.37)
(292756.0, -73.94, -0.37)
(292780.0, -73.94, -0.37)
(292804.0, -73.94, -0.37)
(292828.0, -73.95, -0.37)
(292852.0, -73.95, -0.37)
(292876.0, -73.95, -0.37)
(292900.0, -73.95, -0.37)
(292916.0, -73.95, -0.37)
(292940.0, -73.95, -0.37)
(292964.0, -73.94, -0.37)
(292988.0, -73.94, -0.37)
(293004.0, -73.95, -0.37)
(293028.0, -73.95, -0.37)
(293052.0, -73.95, -0.37)
(293076.0, -73.95, -0.37)
(293100.0, -73.95, -0.37)
(293124.0, -73.95, -0.37)
(293148.0, -73.95, -0.37)
(293172.0, -73.96, -0.37)
(293196.0, -73.96, -0.37)
(293220.0, -73.96, -0.37)
(293244.0, -73.95, -0.37)
(293268.0, -73.95, -0.37)
(293292.0, -73.95, -0.37)
(293316.0, -73.96, -0.37)
(293340.0, -73.95, -0.37)
(293364.0, -73.95, -0.37)
(293388.0, -73.95, -0.37)
(293412.0, -73.95, -0.37)
(293436.0, -73.95, -0.37)
(293460.0, -73.95, -0.37)
(293484.0, -73.95, -0.37)
(293500.0, -73.95, -0.36)
(293524.0, -73.95, -0.36)
(293548.0, -73.95, -0.36)
(293572.0, -73.95, -0.36)
(293588.0, -73.95, -0.36)
(293612.0, -73.95, -0.36)
(293636.0, -73.95, -0.36)
(293660.0, -73.95, -0.36)
(293684.0, -73.95, -0.36)
(293700.0, -73.95, -0.36)
(293724.0, -73.95, -0.36)
(293748.0, -73.95, -0.36)
(293764.0, -73.95, -0.36)
(293788.0, -73.95, -0.36)
(293812.0, -73.95, -0.36)
(293828.0, -73.95, -0.36)
(293852.0, -73.95, -0.36)
(293876.0, -73.95, -0.36)
(293892.0, -73.95, -0.36)
(293916.0, -73.95, -0.36)
(293940.0, -73.96, -0.36)
(293964.0, -73.96, -0.36)
(293980.0, -73.96, -0.36)
(294004.0, -73.96, -0.36)
(294028.0, -73.96, -0.36)
(294052.0, -73.96, -0.36)
(294076.0, -73.96, -0.36)
(294100.0, -73.96, -0.36)
(294124.0, -73.96, -0.36)
(294148.0, -73.96, -0.36)
(294172.0, -73.97, -0.36)
(294196.0, -73.96, -0.36)
(294220.0, -73.96, -0.36)
(294244.0, -73.97, -0.36)
(294268.0, -73.97, -0.36)
(294291.9, -73.97, -0.36)
(294316.0, -73.97, -0.36)
(294339.9, -73.97, -0.36)
(294364.0, -73.97, -0.36)
(294387.9, -73.97, -0.36)
(294411.9, -73.97, -0.36)
(294435.9, -73.97, -0.36)
(294459.9, -73.97, -0.36)
(294483.9, -73.97, -0.36)
(294507.9, -73.97, -0.36)
(294531.9, -73.97, -0.36)
(294556.0, -73.97, -0.36)
(294579.9, -73.97, -0.36)
(294603.9, -73.97, -0.36)
(294627.9, -73.97, -0.36)
(294651.9, -73.97, -0.36)
(294675.9, -73.97, -0.36)
(294691.9, -73.97, -0.36)
(294715.9, -73.97, -0.36)
(294739.9, -73.97, -0.36)
(294763.9, -73.97, -0.36)
(294787.9, -73.97, -0.36)
(294811.9, -73.98, -0.36)
(294836.0, -73.97, -0.36)
(294859.9, -73.97, -0.36)
(294883.9, -73.97, -0.36)
(294907.9, -73.97, -0.36)
(294931.9, -73.97, -0.36)
(294955.9, -73.97, -0.36)
(294979.9, -73.97, -0.36)
(295003.9, -73.97, -0.36)
(295027.9, -73.97, -0.36)
(295051.9, -73.97, -0.36)
(295075.9, -73.97, -0.36)
(295099.9, -73.97, -0.36)
(295123.9, -73.97, -0.36)
(295147.9, -73.97, -0.36)
(295171.9, -73.97, -0.36)
(295195.9, -73.97, -0.36)
(295219.9, -73.97, -0.36)
(295243.9, -73.97, -0.36)
(295267.9, -73.97, -0.36)
(295291.9, -73.97, -0.36)
(295315.9, -73.97, -0.36)
(295339.9, -73.97, -0.36)
(295363.9, -73.97, -0.36)
(295387.9, -73.97, -0.36)
(295411.9, -73.97, -0.36)
(295435.9, -73.97, -0.36)
(295459.9, -73.97, -0.37)
(295483.9, -73.97, -0.37)
(295507.9, -73.97, -0.37)
(295531.9, -73.97, -0.36)
(295555.9, -73.96, -0.37)
(295579.9, -73.96, -0.37)
(295603.9, -73.96, -0.37)
(295627.9, -73.96, -0.37)
(295651.9, -73.96, -0.37)
(295675.9, -73.96, -0.37)
(295699.9, -73.96, -0.37)
(295723.9, -73.96, -0.37)
(295747.9, -73.96, -0.37)
(295771.9, -73.96, -0.38)
(295795.9, -73.96, -0.38)
(295819.9, -73.96, -0.38)
(295843.9, -73.96, -0.38)
(295867.9, -73.96, -0.37)
(295891.9, -73.96, -0.38)
(295915.9, -73.96, -0.38)
(295939.9, -73.96, -0.38)
(295963.9, -73.97, -0.38)
(295987.9, -73.97, -0.38)
(296011.9, -73.97, -0.38)
(296035.9, -73.96, -0.38)
(296059.9, -73.96, -0.38)
(296083.9, -73.96, -0.38)
(296107.9, -73.96, -0.38)
(296131.9, -73.96, -0.38)
(296155.9, -73.96, -0.38)
(296179.9, -73.96, -0.38)
(296203.9, -73.96, -0.38)
(296227.9, -73.96, -0.37)
(296251.9, -73.96, -0.38)
(296275.9, -73.96, -0.38)
(296299.9, -73.96, -0.38)
(296315.9, -73.96, -0.38)
(296339.9, -73.96, -0.38)
(296363.9, -73.96, -0.38)
(296379.9, -73.95, -0.37)
(296403.9, -73.95, -0.37)
(296427.9, -73.95, -0.37)
(296451.9, -73.95, -0.37)
(296475.9, -73.95, -0.37)
(296499.9, -73.95, -0.37)
(296523.9, -73.95, -0.37)
(296547.9, -73.96, -0.37)
(296571.9, -73.96, -0.38)
(296595.9, -73.96, -0.38)
(296619.9, -73.95, -0.38)
(296643.9, -73.96, -0.37)
(296667.9, -73.96, -0.37)
(296691.9, -73.96, -0.37)
(296715.9, -73.96, -0.37)
(296739.9, -73.95, -0.37)
(296763.9, -73.96, -0.37)
(296787.9, -73.96, -0.37)
(296811.9, -73.96, -0.38)
(296835.9, -73.95, -0.38)
(296851.9, -73.96, -0.38)
(296875.8, -73.96, -0.37)
(296891.9, -73.96, -0.37)
(296915.9, -73.96, -0.37)
(296939.9, -73.96, -0.37)
(296963.8, -73.96, -0.37)
(296987.8, -73.96, -0.37)
(297011.8, -73.96, -0.37)
(297035.8, -73.96, -0.37)
(297059.8, -73.96, -0.37)
(297083.8, -73.96, -0.37)
(297107.9, -73.97, -0.37)
(297131.8, -73.97, -0.37)
(297155.8, -73.97, -0.37)
(297179.8, -73.97, -0.37)
(297203.8, -73.97, -0.37)
(297227.8, -73.97, -0.37)
(297251.8, -73.97, -0.37)
(297267.8, -73.96, -0.38)
(297291.8, -73.96, -0.38)
(297315.8, -73.96, -0.38)
(297339.8, -73.97, -0.38)
(297363.8, -73.96, -0.38)
(297387.9, -73.97, -0.38)
(297411.8, -73.96, -0.38)
(297435.8, -73.96, -0.38)
(297459.8, -73.96, -0.38)
(297483.8, -73.96, -0.38)
(297507.8, -73.96, -0.37)
(297531.8, -73.96, -0.37)
(297547.8, -73.97, -0.37)
(297571.8, -73.96, -0.37)
(297595.8, -73.96, -0.37)
(297619.8, -73.97, -0.37)
(297643.8, -73.97, -0.37)
(297667.9, -73.97, -0.37)
(297691.8, -73.97, -0.37)
(297715.8, -73.97, -0.37)
(297739.8, -73.97, -0.37)
(297763.8, -73.96, -0.37)
(297787.8, -73.96, -0.37)
(297811.8, -73.96, -0.37)
(297835.8, -73.96, -0.37)
(297859.9, -73.96, -0.37)
(297883.8, -73.96, -0.37)
(297907.8, -73.96, -0.37)
(297931.8, -73.96, -0.36)
(297955.8, -73.96, -0.37)
(297979.8, -73.96, -0.37)
(297995.8, -73.96, -0.37)
(298019.8, -73.96, -0.36)
(298043.8, -73.96, -0.36)
(298067.8, -73.96, -0.36)
(298091.8, -73.96, -0.36)
(298115.8, -73.96, -0.36)
(298139.8, -73.96, -0.36)
(298163.8, -73.96, -0.36)
(298179.8, -73.96, -0.36)
(298203.8, -73.96, -0.36)
(298227.8, -73.96, -0.36)
(298251.8, -73.96, -0.36)
(298275.8, -73.96, -0.36)
(298299.8, -73.96, -0.36)
(298323.8, -73.96, -0.36)
(298339.8, -73.96, -0.36)
(298363.8, -73.96, -0.36)
(298387.8, -73.96, -0.36)
(298411.8, -73.96, -0.36)
(298435.8, -73.96, -0.36)
(298459.8, -73.96, -0.36)
(298483.8, -73.96, -0.36)
(298507.8, -73.96, -0.36)
(298531.8, -73.96, -0.36)
(298555.8, -73.96, -0.36)
(298579.8, -73.96, -0.36)
(298603.8, -73.96, -0.36)
(298627.8, -73.96, -0.36)
(298651.8, -73.96, -0.36)
(298675.8, -73.96, -0.36)
(298699.8, -73.96, -0.36)
(298723.8, -73.96, -0.36)
(298747.8, -73.96, -0.36)
(298771.8, -73.95, -0.36)
(298795.8, -73.95, -0.36)
(298819.8, -73.95, -0.36)
(298843.8, -73.95, -0.36)
(298867.8, -73.95, -0.36)
(298891.8, -73.95, -0.36)
(298915.8, -73.95, -0.36)
(298939.8, -73.95, -0.36)
(298963.8, -73.95, -0.37)
(298979.8, -73.95, -0.37)
(299003.8, -73.95, -0.37)
(299027.8, -73.95, -0.37)
(299051.8, -73.95, -0.37)
(299075.8, -73.95, -0.37)
(299099.8, -73.95, -0.36)
(299123.8, -73.95, -0.37)
(299147.8, -73.95, -0.37)
(299171.8, -73.94, -0.36)
(299195.8, -73.94, -0.36)
(299219.8, -73.94, -0.36)
(299243.8, -73.94, -0.37)
(299267.8, -73.94, -0.36)
(299291.8, -73.94, -0.36)
(299315.8, -73.94, -0.37)
(299339.8, -73.94, -0.37)
(299363.8, -73.94, -0.37)
(299387.8, -73.94, -0.37)
(299411.8, -73.94, -0.37)
(299435.8, -73.94, -0.37)
(299459.8, -73.94, -0.37)
(299475.8, -73.94, -0.37)
(299499.8, -73.94, -0.37)
(299515.7, -73.94, -0.37)
(299539.8, -73.94, -0.37)
(299563.8, -73.94, -0.37)
(299579.7, -73.94, -0.37)
(299603.7, -73.94, -0.37)
(299627.7, -73.94, -0.37)
(299651.7, -73.94, -0.37)
(299675.7, -73.95, -0.37)
(299699.7, -73.95, -0.37)
(299723.7, -73.95, -0.37)
(299739.7, -73.95, -0.37)
(299763.7, -73.95, -0.37)
(299787.7, -73.95, -0.37)
(299811.7, -73.95, -0.37)
(299835.7, -73.95, -0.37)
(299859.7, -73.95, -0.37)
(299883.7, -73.95, -0.37)
(299907.7, -73.95, -0.37)
(299931.7, -73.95, -0.37)
(299955.7, -73.95, -0.37)
(299979.7, -73.95, -0.37)
(300003.7, -73.95, -0.37)
(300027.7, -73.95, -0.36)
(300051.7, -73.95, -0.37)
(300075.7, -73.95, -0.37)
(300099.7, -73.95, -0.37)
(300123.7, -73.95, -0.37)
(300147.7, -73.95, -0.37)
(300171.7, -73.95, -0.37)
(300195.7, -73.95, -0.37)
(300219.7, -73.95, -0.37)
(300243.7, -73.95, -0.37)
(300267.7, -73.95, -0.37)
(300291.7, -73.95, -0.37)
(300315.7, -73.95, -0.37)
(300339.7, -73.95, -0.37)
(300363.7, -73.95, -0.37)
(300387.7, -73.95, -0.37)
(300411.7, -73.95, -0.37)
(300435.7, -73.95, -0.38)
(300459.7, -73.95, -0.38)
(300483.7, -73.95, -0.38)
(300507.7, -73.95, -0.37)
(300531.7, -73.95, -0.37)
(300555.7, -73.95, -0.37)
(300579.7, -73.95, -0.37)
(300603.7, -73.95, -0.37)
(300627.7, -73.95, -0.37)
(300651.7, -73.95, -0.38)
(300675.7, -73.95, -0.38)
(300699.7, -73.95, -0.37)
(300723.7, -73.95, -0.37)
(300747.7, -73.95, -0.37)
(300771.7, -73.95, -0.38)
(300795.7, -73.95, -0.38)
(300819.7, -73.95, -0.38)
(300843.7, -73.96, -0.38)
(300867.7, -73.96, -0.38)
(300883.7, -73.96, -0.38)
(300907.7, -73.96, -0.38)
(300931.7, -73.96, -0.38)
(300955.7, -73.96, -0.38)
(300971.7, -73.95, -0.38)
(300995.7, -73.96, -0.38)
(301019.7, -73.96, -0.38)
(301043.7, -73.96, -0.38)
(301067.7, -73.96, -0.38)
(301091.7, -73.96, -0.38)
(301115.7, -73.96, -0.38)
(301139.7, -73.96, -0.38)
(301163.7, -73.96, -0.38)
(301187.7, -73.96, -0.38)
(301211.7, -73.96, -0.38)
(301235.7, -73.96, -0.38)
(301259.7, -73.96, -0.38)
(301283.7, -73.96, -0.38)
(301307.7, -73.96, -0.38)
(301331.7, -73.96, -0.38)
(301355.7, -73.96, -0.38)
(301379.7, -73.96, -0.38)
(301395.7, -73.96, -0.38)
(301419.7, -73.96, -0.38)
(301443.7, -73.96, -0.38)
(301467.7, -73.96, -0.38)
(301491.7, -73.96, -0.38)
(301515.7, -73.96, -0.38)
(301539.7, -73.96, -0.38)
(301563.7, -73.96, -0.38)
(301587.7, -73.96, -0.38)
(301603.7, -73.96, -0.38)
(301627.7, -73.96, -0.38)
(301651.7, -73.96, -0.38)
(301675.7, -73.96, -0.38)
(301699.7, -73.96, -0.38)
(301723.7, -73.96, -0.38)
(301747.7, -73.96, -0.38)
(301771.7, -73.97, -0.38)
(301795.7, -73.96, -0.38)
(301819.7, -73.96, -0.38)
(301843.7, -73.96, -0.38)
(301867.7, -73.96, -0.38)
(301891.7, -73.96, -0.38)
(301915.7, -73.96, -0.38)
(301939.6, -73.97, -0.38)
(301963.7, -73.96, -0.38)
(301987.7, -73.97, -0.38)
(302011.7, -73.97, -0.38)
(302035.7, -73.96, -0.38)
(302059.6, -73.97, -0.38)
(302083.6, -73.97, -0.38)
(302107.7, -73.97, -0.38)
(302131.6, -73.97, -0.38)
(302155.6, -73.97, -0.38)
(302179.6, -73.97, -0.38)
(302203.6, -73.97, -0.38)
(302227.6, -73.97, -0.38)
(302251.6, -73.97, -0.37)
(302275.6, -73.97, -0.37)
(302299.7, -73.97, -0.37)
(302323.6, -73.97, -0.37)
(302347.6, -73.97, -0.37)
(302371.6, -73.97, -0.37)
(302395.6, -73.97, -0.37)
(302419.6, -73.97, -0.37)
(302443.6, -73.97, -0.37)
(302467.6, -73.97, -0.37)
(302491.7, -73.97, -0.37)
(302515.6, -73.97, -0.37)
(302539.6, -73.97, -0.37)
(302563.6, -73.97, -0.37)
(302587.6, -73.97, -0.37)
(302611.6, -73.97, -0.37)
(302635.6, -73.97, -0.37)
(302651.6, -73.97, -0.37)
(302675.6, -73.97, -0.37)
(302699.6, -73.97, -0.37)
(302723.6, -73.97, -0.37)
(302747.6, -73.97, -0.37)
(302771.7, -73.97, -0.36)
(302795.6, -73.97, -0.36)
(302819.6, -73.97, -0.36)
(302843.6, -73.97, -0.37)
(302867.6, -73.97, -0.36)
(302891.6, -73.97, -0.37)
(302915.6, -73.97, -0.37)
(302939.6, -73.97, -0.36)
(302963.7, -73.97, -0.36)
(302987.6, -73.97, -0.36)
(303011.6, -73.97, -0.36)
(303035.6, -73.97, -0.36)
(303059.6, -73.97, -0.36)
(303083.6, -73.97, -0.37)
(303107.6, -73.97, -0.37)
(303131.6, -73.97, -0.36)
(303155.6, -73.97, -0.37)
(303179.6, -73.97, -0.37)
(303203.6, -73.97, -0.36)
(303227.6, -73.97, -0.36)
(303251.6, -73.97, -0.37)
(303275.6, -73.97, -0.37)
(303299.6, -73.97, -0.36)
(303323.6, -73.97, -0.36)
(303347.6, -73.97, -0.36)
(303371.6, -73.97, -0.36)
(303395.6, -73.97, -0.37)
(303419.6, -73.97, -0.37)
(303443.6, -73.97, -0.37)
(303467.6, -73.98, -0.37)
(303491.6, -73.97, -0.37)
(303515.6, -73.97, -0.37)
(303539.6, -73.97, -0.37)
(303563.6, -73.97, -0.37)
(303587.6, -73.97, -0.37)
(303611.6, -73.97, -0.37)
(303635.6, -73.97, -0.37)
(303659.6, -73.97, -0.37)
(303683.6, -73.97, -0.37)
(303707.6, -73.97, -0.37)
(303723.6, -73.97, -0.37)
(303747.6, -73.97, -0.37)
(303771.6, -73.97, -0.37)
(303795.6, -73.97, -0.37)
(303819.6, -73.97, -0.37)
(303843.6, -73.97, -0.37)
(303867.6, -73.97, -0.37)
(303891.6, -73.97, -0.37)
(303915.6, -73.97, -0.37)
(303931.6, -73.97, -0.37)
(303955.6, -73.97, -0.37)
(303979.6, -73.97, -0.37)
(304003.6, -73.96, -0.37)
(304027.6, -73.96, -0.37)
(304051.6, -73.96, -0.37)
(304075.6, -73.97, -0.37)
(304091.6, -73.97, -0.37)
(304115.6, -73.96, -0.37)
(304139.6, -73.96, -0.37)
(304163.6, -73.96, -0.37)
(304187.6, -73.96, -0.37)
(304211.6, -73.97, -0.37)
(304235.6, -73.96, -0.37)
(304259.6, -73.97, -0.37)
(304283.6, -73.97, -0.37)
(304307.6, -73.97, -0.37)
(304331.6, -73.96, -0.37)
(304355.6, -73.96, -0.37)
(304379.6, -73.96, -0.37)
(304403.6, -73.96, -0.37)
(304427.6, -73.96, -0.37)
(304451.6, -73.96, -0.37)
(304475.6, -73.96, -0.37)
(304499.6, -73.96, -0.37)
(304523.6, -73.96, -0.37)
(304547.6, -73.97, -0.37)
(304571.6, -73.97, -0.37)
(304595.5, -73.97, -0.37)
(304619.6, -73.97, -0.36)
(304643.6, -73.97, -0.36)
(304667.6, -73.97, -0.36)
(304691.5, -73.97, -0.36)
(304715.6, -73.97, -0.36)
(304739.5, -73.97, -0.36)
(304763.5, -73.97, -0.36)
(304787.5, -73.97, -0.36)
(304811.5, -73.98, -0.36)
(304835.6, -73.98, -0.36)
(304859.5, -73.97, -0.36)
(304883.5, -73.98, -0.36)
(304907.5, -73.98, -0.36)
(304931.5, -73.98, -0.36)
(304955.5, -73.97, -0.36)
(304979.5, -73.97, -0.36)
(305003.5, -73.97, -0.36)
(305027.5, -73.98, -0.36)
(305051.5, -73.98, -0.36)
(305075.5, -73.98, -0.36)
(305099.5, -73.97, -0.36)
(305123.5, -73.98, -0.36)
(305139.5, -73.98, -0.36)
(305163.5, -73.98, -0.36)
(305187.5, -73.98, -0.36)
(305203.5, -73.98, -0.36)
(305227.5, -73.98, -0.36)
(305251.5, -73.98, -0.36)
(305275.5, -73.98, -0.36)
(305291.5, -73.98, -0.36)
(305315.5, -73.98, -0.36)
(305339.5, -73.98, -0.37)
(305363.5, -73.98, -0.37)
(305387.5, -73.98, -0.37)
(305411.5, -73.98, -0.36)
(305435.5, -73.98, -0.37)
(305459.5, -73.98, -0.36)
(305483.5, -73.98, -0.37)
(305507.5, -73.98, -0.36)
(305531.5, -73.98, -0.36)
(305547.5, -73.98, -0.36)
(305571.5, -73.98, -0.36)
(305595.5, -73.98, -0.37)
(305619.5, -73.98, -0.37)
(305635.5, -73.98, -0.37)
(305659.5, -73.98, -0.37)
(305683.5, -73.98, -0.37)
(305707.5, -73.98, -0.37)
(305731.5, -73.98, -0.37)
(305755.5, -73.98, -0.37)
(305779.5, -73.98, -0.37)
(305803.5, -73.98, -0.37)
(305827.5, -73.98, -0.37)
(305843.5, -73.98, -0.37)
(305867.5, -73.98, -0.37)
(305891.5, -73.99, -0.37)
(305915.5, -73.99, -0.37)
(305939.5, -73.98, -0.37)
(305963.5, -73.99, -0.37)
(305987.5, -73.99, -0.37)
(306011.5, -73.99, -0.37)
(306035.5, -73.99, -0.37)
(306059.5, -73.99, -0.37)
(306083.5, -73.99, -0.37)
(306099.5, -74.0, -0.37)
(306123.5, -74.0, -0.37)
(306147.5, -74.0, -0.37)
(306171.5, -74.0, -0.37)
(306195.5, -74.0, -0.37)
(306219.5, -74.0, -0.37)
(306243.5, -74.0, -0.37)
(306267.5, -74.0, -0.37)
(306291.5, -73.99, -0.37)
(306315.5, -73.99, -0.37)
(306339.5, -73.99, -0.37)
(306363.5, -73.99, -0.37)
(306387.5, -73.99, -0.37)
(306411.5, -73.99, -0.37)
(306435.5, -73.99, -0.37)
(306459.5, -73.99, -0.37)
(306483.5, -73.99, -0.37)
(306507.5, -73.99, -0.37)
(306531.5, -73.99, -0.38)
(306555.5, -73.99, -0.38)
(306579.5, -73.99, -0.38)
(306603.5, -73.99, -0.38)
(306627.5, -73.99, -0.38)
(306651.5, -73.99, -0.38)
(306675.5, -73.98, -0.37)
(306699.5, -73.99, -0.37)
(306723.5, -73.99, -0.37)
(306747.5, -73.99, -0.37)
(306771.5, -73.99, -0.37)
(306795.5, -73.99, -0.37)
(306819.5, -73.99, -0.37)
(306843.5, -73.99, -0.37)
(306867.5, -73.99, -0.37)
(306891.5, -73.99, -0.38)
(306915.5, -73.99, -0.38)
(306939.5, -73.99, -0.38)
(306963.5, -73.99, -0.38)
(306987.5, -73.99, -0.37)
(307011.5, -73.99, -0.38)
(307035.5, -73.99, -0.38)
(307051.5, -73.99, -0.38)
(307075.5, -73.99, -0.38)
(307091.5, -73.99, -0.38)
(307115.5, -73.99, -0.38)
(307139.5, -73.99, -0.38)
(307163.5, -73.99, -0.38)
(307187.5, -73.99, -0.37)
(307211.5, -73.99, -0.37)
(307235.5, -73.99, -0.37)
(307259.5, -73.98, -0.37)
(307283.5, -73.99, -0.37)
(307307.4, -73.99, -0.37)
(307331.4, -73.99, -0.37)
(307355.4, -73.99, -0.37)
(307379.4, -73.99, -0.37)
(307403.5, -73.99, -0.37)
(307427.4, -73.99, -0.37)
(307451.4, -73.99, -0.37)
(307475.4, -73.99, -0.37)
(307499.4, -73.99, -0.37)
(307523.4, -73.99, -0.37)
(307547.4, -73.99, -0.37)
(307571.4, -73.99, -0.37)
(307595.5, -73.99, -0.37)
(307619.4, -73.98, -0.37)
(307643.4, -73.98, -0.37)
(307667.4, -73.98, -0.37)
(307691.4, -73.98, -0.37)
(307707.4, -73.98, -0.37)
(307731.4, -73.98, -0.37)
(307755.4, -73.98, -0.37)
(307779.4, -73.98, -0.37)
(307803.4, -73.98, -0.37)
(307827.4, -73.98, -0.37)
(307851.4, -73.98, -0.37)
(307875.4, -73.98, -0.37)
(307899.4, -73.98, -0.37)
(307923.4, -73.98, -0.36)
(307947.4, -73.98, -0.36)
(307971.4, -73.98, -0.36)
(307995.4, -73.98, -0.36)
(308019.4, -73.99, -0.37)
(308043.4, -73.98, -0.37)
(308067.5, -73.98, -0.37)
(308091.4, -73.98, -0.37)
(308115.4, -73.98, -0.36)
(308131.4, -73.98, -0.36)
(308155.4, -73.98, -0.36)
(308179.4, -73.98, -0.36)
(308203.4, -73.98, -0.36)
(308227.4, -73.98, -0.36)
(308251.4, -73.98, -0.36)
(308275.4, -73.98, -0.36)
(308299.4, -73.99, -0.36)
(308323.4, -73.99, -0.36)
(308347.4, -73.99, -0.36)
(308371.4, -73.99, -0.36)
(308395.4, -73.99, -0.36)
(308419.4, -73.99, -0.36)
(308443.4, -73.99, -0.36)
(308467.4, -73.99, -0.36)
(308491.4, -73.99, -0.36)
(308515.4, -73.99, -0.36)
(308539.4, -73.99, -0.36)
(308563.4, -73.99, -0.36)
(308587.4, -73.98, -0.36)
(308611.4, -73.98, -0.35)
(308635.4, -73.98, -0.35)
(308651.4, -73.98, -0.35)
(308675.4, -73.98, -0.35)
(308699.4, -73.98, -0.35)
(308723.4, -73.98, -0.35)
(308747.4, -73.98, -0.35)
(308771.4, -73.98, -0.35)
(308795.4, -73.98, -0.35)
(308819.4, -73.98, -0.35)
(308843.4, -73.98, -0.35)
(308867.4, -73.98, -0.35)
(308891.4, -73.98, -0.35)
(308915.4, -73.98, -0.34)
(308939.4, -73.98, -0.34)
(308963.4, -73.98, -0.34)
(308987.4, -73.98, -0.34)
(309011.4, -73.98, -0.34)
(309035.4, -73.98, -0.35)
(309059.4, -73.98, -0.35)
(309083.4, -73.98, -0.35)
(309107.4, -73.98, -0.34)
(309131.4, -73.97, -0.34)
(309155.4, -73.97, -0.34)
(309179.4, -73.97, -0.34)
(309203.4, -73.97, -0.34)
(309227.4, -73.97, -0.34)
(309243.4, -73.97, -0.34)
(309267.4, -73.97, -0.34)
(309291.4, -73.98, -0.34)
(309315.4, -73.98, -0.34)
(309339.4, -73.98, -0.34)
(309363.4, -73.98, -0.34)
(309387.4, -73.98, -0.34)
(309411.4, -73.98, -0.34)
(309427.4, -73.97, -0.34)
(309451.4, -73.98, -0.34)
(309475.4, -73.98, -0.34)
(309499.4, -73.98, -0.34)
(309515.4, -73.98, -0.34)
(309539.4, -73.98, -0.34)
(309563.4, -73.98, -0.34)
(309587.4, -73.98, -0.34)
(309611.4, -73.98, -0.34)
(309627.4, -73.98, -0.34)
(309651.4, -73.98, -0.34)
(309675.4, -73.98, -0.34)
(309699.4, -73.98, -0.34)
(309723.4, -73.98, -0.34)
(309747.4, -73.98, -0.34)
(309771.4, -73.98, -0.34)
(309795.4, -73.98, -0.34)
(309819.4, -73.98, -0.34)
(309843.4, -73.98, -0.34)
(309867.4, -73.99, -0.34)
(309891.3, -73.98, -0.34)
(309915.3, -73.98, -0.34)
(309939.3, -73.98, -0.34)
(309963.3, -73.98, -0.34)
(309987.3, -73.98, -0.34)
(310011.3, -73.98, -0.34)
(310035.3, -73.98, -0.34)
(310059.4, -73.98, -0.34)
(310083.3, -73.98, -0.34)
(310107.3, -73.98, -0.34)
(310123.3, -73.98, -0.34)
(310147.3, -73.98, -0.34)
(310171.3, -73.98, -0.34)
(310195.3, -73.98, -0.34)
(310219.3, -73.98, -0.34)
(310243.3, -73.98, -0.34)
(310267.4, -73.98, -0.34)
(310291.3, -73.98, -0.34)
(310315.3, -73.98, -0.34)
(310339.3, -73.98, -0.34)
(310363.3, -73.98, -0.35)
(310387.3, -73.98, -0.35)
(310411.3, -73.98, -0.34)
(310435.3, -73.98, -0.34)
(310459.3, -73.98, -0.34)
(310483.3, -73.98, -0.35)
(310507.3, -73.98, -0.35)
(310531.3, -73.98, -0.35)
(310555.3, -73.98, -0.35)
(310579.3, -73.98, -0.35)
(310603.3, -73.98, -0.35)
(310627.3, -73.98, -0.35)
(310651.3, -73.98, -0.35)
(310675.3, -73.98, -0.35)
(310699.3, -73.98, -0.34)
(310723.3, -73.98, -0.34)
(310747.3, -73.98, -0.34)
(310771.3, -73.98, -0.35)
(310795.3, -73.98, -0.35)
(310819.3, -73.98, -0.35)
(310843.3, -73.98, -0.35)
(310867.3, -73.98, -0.35)
(310891.3, -73.98, -0.35)
(310915.3, -73.98, -0.35)
(310939.3, -73.98, -0.35)
(310963.3, -73.98, -0.35)
(310979.3, -73.98, -0.35)
(311003.3, -73.98, -0.35)
(311027.3, -73.98, -0.35)
(311051.3, -73.98, -0.35)
(311075.3, -73.98, -0.35)
(311091.3, -73.97, -0.35)
(311115.3, -73.97, -0.35)
(311139.3, -73.97, -0.35)
